5.343123	5.198347
5.343370	5.174033
5.343617	5.200373
5.343864	5.196187
5.344111	5.188593
5.344358	5.197072
5.344605	5.194133
5.344852	5.196645
5.345100	5.214818
5.345347	5.207920
5.345594	5.222595
5.345841	5.209631
5.346088	5.212160
5.346335	5.217678
5.346582	5.204656
5.346830	5.212809
5.347077	5.199524
5.347324	5.198898
5.347571	5.195037
5.347818	5.205514
5.348065	5.213143
5.348312	5.201014
5.348560	5.222178
5.348807	5.193293
5.349054	5.221459
5.349301	5.233143
5.349548	5.225735
5.349795	5.185232
5.350042	5.223792
5.350290	5.244358
5.350537	5.210185
5.350784	5.228056
5.351031	5.210375
5.351278	5.236360
5.351525	5.222801
5.351772	5.224609
5.352019	5.219383
5.352267	5.221029
5.352514	5.242537
5.352761	5.240644
5.353008	5.235489
5.353255	5.244155
5.353502	5.226521
5.353749	5.236604
5.353997	5.234453
5.354244	5.221331
5.354491	5.219546
5.354738	5.230141
5.354985	5.224355
5.355232	5.222842
5.355479	5.234051
5.355727	5.246701
5.355974	5.240022
5.356221	5.243257
5.356468	5.226168
5.356715	5.246153
5.356962	5.232016
5.357209	5.212486
5.357457	5.217044
5.357704	5.235169
5.357951	5.254203
5.358198	5.236778
5.358445	5.234670
5.358692	5.242376
5.358939	5.248452
5.359187	5.241446
5.359434	5.222454
5.359681	5.231346
5.359928	5.258991
5.360175	5.221148
5.360422	5.225397
5.360669	5.273188
5.360916	5.235099
5.361164	5.223109
5.361411	5.241066
5.361658	5.234191
5.361905	5.236698
5.362152	5.215547
5.362399	5.214357
5.362646	5.242721
5.362894	5.234715
5.363141	5.225568
5.363388	5.241046
5.363635	5.221473
5.363882	5.239351
5.364129	5.232554
5.364376	5.250048
5.364624	5.237697
5.364871	5.245897
5.365118	5.238637
5.365365	5.231844
5.365612	5.264245
5.365859	5.264886
5.366106	5.273906
5.366354	5.278749
5.366601	5.279869
5.366848	5.291065
5.367095	5.256552
5.367342	5.268462
5.367589	5.276296
5.367836	5.294500
5.368083	5.292817
5.368331	5.285957
5.368578	5.300206
5.368825	5.279624
5.369072	5.298788
5.369319	5.288957
5.369566	5.305269
5.369813	5.305912
5.370061	5.283400
5.370308	5.317601
5.370555	5.284390
5.370802	5.307708
5.371049	5.347801
5.371296	5.280459
5.371543	5.313922
5.371791	5.308160
5.372038	5.321442
5.372285	5.293208
5.372532	5.335956
5.372779	5.337765
5.373026	5.323759
5.373273	5.313732
5.373521	5.331345
5.373768	5.359608
5.374015	5.340628
5.374262	5.338469
5.374509	5.299960
5.374756	5.319483
5.375003	5.328499
5.375250	5.347926
5.375498	5.340850
5.375745	5.376513
5.375992	5.347469
5.376239	5.351634
5.376486	5.338877
5.376733	5.342207
5.376980	5.351772
5.377228	5.361674
5.377475	5.371872
5.377722	5.365613
5.377969	5.367785
5.378216	5.345431
5.378463	5.351241
5.378710	5.335445
5.378958	5.356886
5.379205	5.358228
5.379452	5.337680
5.379699	5.358791
5.379946	5.355091
5.380193	5.395042
5.380440	5.371422
5.380688	5.350826
5.380935	5.322965
5.381182	5.354764
5.381429	5.373960
5.381676	5.328820
5.381923	5.349825
5.382170	5.368509
5.382418	5.331454
5.382665	5.324223
5.382912	5.357319
5.383159	5.335000
5.383406	5.329314
5.383653	5.344485
5.383900	5.356573
5.384147	5.352860
5.384395	5.349654
5.384642	5.359556
5.384889	5.376711
5.385136	5.356997
5.385383	5.361501
5.385630	5.341055
5.385877	5.362133
5.386125	5.360367
5.386372	5.369205
5.386619	5.350103
5.386866	5.377447
5.387113	5.364529
5.387360	5.361042
5.387607	5.353816
5.387855	5.328900
5.388102	5.337771
5.388349	5.339112
5.388596	5.352427
5.388843	5.353182
5.389090	5.349859
5.389337	5.346861
5.389585	5.355667
5.389832	5.331768
5.390079	5.336637
5.390326	5.345080
5.390573	5.358794
5.390820	5.366536
5.391067	5.347206
5.391314	5.352633
5.391562	5.350945
5.391809	5.370501
5.392056	5.370526
5.392303	5.378603
5.392550	5.371549
5.392797	5.347670
5.393044	5.365778
5.393292	5.367682
5.393539	5.369834
5.393786	5.346344
5.394033	5.352661
5.394280	5.360934
5.394527	5.372025
5.394774	5.372272
5.395022	5.346053
5.395269	5.358946
5.395516	5.339590
5.395763	5.342866
5.396010	5.353678
5.396257	5.321208
5.396504	5.342757
5.396752	5.341129
5.396999	5.328218
5.397246	5.321248
5.397493	5.333923
5.397740	5.322667
5.397987	5.322428
5.398234	5.351831
5.398481	5.348755
5.398729	5.338032
5.398976	5.342745
5.399223	5.348800
5.399470	5.353448
5.399717	5.339073
5.399964	5.356277
5.400211	5.341145
5.400459	5.352798
5.400706	5.376987
5.400953	5.381855
5.401200	5.353865
5.401447	5.348499
5.401694	5.391852
5.401941	5.371517
5.402189	5.346310
5.402436	5.340052
5.402683	5.334680
5.402930	5.352695
5.403177	5.364555
5.403424	5.361551
5.403671	5.345350
5.403919	5.348366
5.404166	5.326531
5.404413	5.343289
5.404660	5.331854
5.404907	5.336036
5.405154	5.364644
5.405401	5.357651
5.405648	5.323808
5.405896	5.327943
5.406143	5.342322
5.406390	5.361477
5.406637	5.371670
5.406884	5.375631
5.407131	5.365155
5.407378	5.327087
5.407626	5.358484
5.407873	5.351771
5.408120	5.342288
5.408367	5.347791
5.408614	5.331889
5.408861	5.315085
5.409108	5.355328
5.409356	5.348148
5.409603	5.367951
5.409850	5.341928
5.410097	5.372278
5.410344	5.362125
5.410591	5.359875
5.410838	5.374090
5.411086	5.364252
5.411333	5.348447
5.411580	5.369455
5.411827	5.360248
5.412074	5.379085
5.412321	5.371173
5.412568	5.365990
5.412816	5.379384
5.413063	5.380313
5.413310	5.383178
5.413557	5.354305
5.413804	5.373685
5.414051	5.374785
5.414298	5.358837
5.414545	5.361901
5.414793	5.379372
5.415040	5.373948
5.415287	5.381957
5.415534	5.360231
5.415781	5.397423
5.416028	5.385048
5.416275	5.385188
5.416523	5.417755
5.416770	5.388383
5.417017	5.375087
5.417264	5.366314
5.417511	5.371129
5.417758	5.344597
5.418005	5.375214
5.418253	5.371068
5.418500	5.385879
5.418747	5.389541
5.418994	5.398011
5.419241	5.402480
5.419488	5.373155
5.419735	5.409990
5.419983	5.383506
5.420230	5.388824
5.420477	5.369891
5.420724	5.405332
5.420971	5.379268
5.421218	5.361364
5.421465	5.352826
5.421712	5.406590
5.421960	5.410538
5.422207	5.382033
5.422454	5.395585
5.422701	5.407483
5.422948	5.415662
5.423195	5.413587
5.423442	5.421427
5.423690	5.420684
5.423937	5.433192
5.424184	5.415362
5.424431	5.420900
5.424678	5.447038
5.424925	5.404923
5.425172	5.416304
5.425420	5.419072
5.425667	5.410695
5.425914	5.412620
5.426161	5.446166
5.426408	5.451011
5.426655	5.433573
5.426902	5.431967
5.427150	5.396089
5.427397	5.432918
5.427644	5.419003
5.427891	5.417180
5.428138	5.395212
5.428385	5.421518
5.428632	5.448797
5.428879	5.411816
5.429127	5.430183
5.429374	5.433662
5.429621	5.446882
5.429868	5.451805
5.430115	5.428557
5.430362	5.452156
5.430609	5.449537
5.430857	5.447789
5.431104	5.437647
5.431351	5.435321
5.431598	5.429015
5.431845	5.439217
5.432092	5.431840
5.432339	5.444915
5.432587	5.452707
5.432834	5.441001
5.433081	5.446639
5.433328	5.445985
5.433575	5.439321
5.433822	5.445112
5.434069	5.444642
5.434317	5.466665
5.434564	5.450205
5.434811	5.461117
5.435058	5.480723
5.435305	5.476341
5.435552	5.492139
5.435799	5.485272
5.436047	5.494103
5.436294	5.453651
5.436541	5.458685
5.436788	5.464999
5.437035	5.459404
5.437282	5.468464
5.437529	5.456660
5.437776	5.459962
5.438024	5.467818
5.438271	5.478102
5.438518	5.470159
5.438765	5.452273
5.439012	5.467122
5.439259	5.481212
5.439506	5.476206
5.439754	5.470918
5.440001	5.480898
5.440248	5.472063
5.440495	5.477375
5.440742	5.469703
5.440989	5.469102
5.441236	5.480103
5.441484	5.477434
5.441731	5.472639
5.441978	5.459366
5.442225	5.478458
5.442472	5.488727
5.442719	5.487103
5.442966	5.468469
5.443214	5.463850
5.443461	5.478297
5.443708	5.484153
5.443955	5.486710
5.444202	5.473493
5.444449	5.460467
5.444696	5.460545
5.444943	5.482893
5.445191	5.482852
5.445438	5.456591
5.445685	5.467153
5.445932	5.473211
5.446179	5.482750
5.446426	5.477361
5.446673	5.488840
5.446921	5.489147
5.447168	5.466619
5.447415	5.470275
5.447662	5.484789
5.447909	5.468324
5.448156	5.464834
5.448403	5.463796
5.448651	5.467433
5.448898	5.486281
5.449145	5.478997
5.449392	5.474898
5.449639	5.441422
5.449886	5.448223
5.450133	5.472271
5.450381	5.447976
5.450628	5.456487
5.450875	5.472217
5.451122	5.465140
5.451369	5.483010
5.451616	5.471624
5.451863	5.461835
5.452110	5.473553
5.452358	5.488223
5.452605	5.495338
5.452852	5.493008
5.453099	5.480013
5.453346	5.479960
5.453593	5.482835
5.453840	5.477559
5.454088	5.474466
